input/brock400_4,400,393,26,14.9697,4,26,0,11.1142
input/brock400_4,400,393,26,21.7314,4,26,0,16.7002
input/brock400_4,400,394,9,0.553764,3,9,0,0.582463
input/brock400_4,400,394,9,0.529539,3,9,0,0.558971
input/brock400_4,400,393,26,21.1281,4,26,0,16.2872
