input/prob_4/600/00600_1,266,316,25,14.216,2,25,0,0.663735
input/prob_4/600/00600_1,266,316,25,12.9328,2,25,0,0.566258
input/prob_4/600/00600_1,266,316,26,11.8701,2,26,0,0.0174281
input/prob_4/600/00600_2,329,320,38,70.3848,6,38,0,0.0102265
input/prob_4/600/00600_2,329,320,38,74.3182,4,44,0,1.15488
input/prob_4/600/00600_1,266,316,25,13.5872,2,25,0,0.00736172
